Text,True Label,Predicted Label
a respectful and touching tribute in weymouth today at the veterans day ceremonies god bless our veterans and active military veterans day <unk> <unk>,0,1
as situation in alexandria develops my prayers for a speedy recovery are with rep stevescalise our capitol police and staffers,0,1
today speaker ryan asked for the resignation of the 60th chaplain of the house of representatives reverend patrick j conroy i joined my colleagues in calling for more information regarding this decision including the justification & process followed,0,1
april 21st i m hosting another youth jobs and resources fair for 2nd district residents between the ages of 16 & 24 at thornton township high school hope you can join us from 9a-noon …,0,1
check to see if i am coming to a city near you book tour big guns rep steve israel,0,1
so that s why today the bipaisan congressional caucus for women s issues will shine a light on the issue by hosting a hearing today on combating sexual harassment in the service sector …,0,1
to spread the word for those who want to celebrate the legacy of the rev dr main luther king jr with a…,0,1
it s small business week 55% of small biz owners don t think new tax law puts them on level field w/ big biz 6 in 10 say it won t lead to raises for workers 7 in 10 say it won t lead to hiring new workers u s,0,1
good to see people s baptist church <unk> and his wife during their visit to washington dc today thanks for all you do in the greenville community,0,1
take action this week,0,1
louise s wonderful sense of humor and kind hea touched every person who knew her my thoughts are with her three daughters her entire family her past and present staff and all of her loved ones during this difficult time,0,1
happy bihday to my friend and colleague repbeatty i hope you are enjoying your day,0,1
today my friend and fellow po angeles high school grad col john <unk> joined me at the national prayer breakfast he serves in the usairforce as the 11th wing commander thanks also to stevescalise for sharing your personal story of faith & recovery,0,1
remembering the brave men and women we lost at pearl harbor 76 years ago today honoring the sacrifice of all the americans who served in wwii and grateful to the troops who stand watch today we must never forget,0,1
on november 8 1966 ronald reagan was elected governor of california your voice matters,0,1
they used to say slavery was a local matter they used to say jim crow segregation was a local matter,0,1
president trump has an especially impoant pa to play tragically he is only reinforcing the status quo which is wretched for women 3/3,0,1
in the latest edition of the apprentice ambjohnbolton vocal suppoer of the iraq war & consistent advocate for terrible foreign policy decisions <unk> national security adviser hr mcmaster another disastrous staffing decision by realdonaldtrump …,0,1
i strongly condemn the violent attacks against protestors in nicaragua and stand with the people fighting to break free from this authoritarian regime the oega family cannot continue to rob nicaragua of a democratic society my full statement,0,1
davita thank you repraskin for your suppo on advancing integrated care for dialysis patients by cosponsoring h r 4143 <unk>,0,1
rotc prepares our military leaders of tomorrow read my full statement on rotc100 here,0,1
national drug take back day is on april 28 2018 10 00 am – 2 00 pm safely dispose of your unused medications and prescriptions at various locations throughout the 11th congressional district to find a location near you please visit …,0,1
when i joined houseagnews -the historically bipaisan <unk> looked forward to working on a 2018 farm bill that could expand oppounities for producers suppo economic growth in rural areas & alleviate hunger in our communities i cannot say that this bill does that,0,1
intl space_station symbol of global cooperation suppos critical research that literally can t be done anywhere on eah cutting off funding hus scientific innovation fl s commercial space industry & future human space exploration - leaving our astronauts lost in space …,0,1
i had an incredible oppounity to speak with 10th graders at high tech high school chula vista about their concerns for school safety their aspirations for the future and the great work they are doing on their veterans project,0,1
over the weekend i got a chance to write holiday cards for our troops deployed overseas with these little <unk> thanks to the 21 ca31 schools who helped us collect over 2 000 cards this year,0,1
head sta and the skagit preschool resource center give kids a strong foundations in the classroom and are critical to their bright futures looking forward to a great visit to one of the joint head <unk> <unk> classroom,0,1
my statement on the syria strikes,0,1
so proud and inspired by all the young people who paicipated in the march for our lives this weekend,0,1
i m calling on househomeland to conduct hearings to investigate white supremacist domestic terrorism & how we can prevent it,0,1
it was a mistake to take noh korea off the terror list in 2008 i introduced legislation to prevent it and i have been urging that nk be put back on the list this is a long overdue decision now we need real economic pressure and a willingness to talk,0,1
abc just in robe mueller has indicated to pres trump s lawyers that the special counsel s office will seek answers directly from t…,0,1
it was wonderful to join a naturalization ceremony at <unk> in concord yesterday to congratulate and welcome 80 new citizens from 38 different nations to our great country and state,0,1
tinderfireinfo tinder fire 8 <unk> acres 0% containment - significant growth expected with wind driven fire activity,0,1
american workers should always come first,0,1
yes ohio jobless rate at 17 year-low oh jobs,0,1
look who i found on capitol hill advocating for our national parks and public lands you ve got a friend in me carole_king,0,1
congrats 2018 congressional a competition winners 1st – daniel erickson junior fillmore central my best work 2nd – laura schmidt junior rochester alternative learning center broken but beautiful 3rd – taylor <unk> senior austin high school what lies ahead,0,1
many have been here since 1999 and have become a pa of the american <unk> building families staing businesses and contributing immensely to our communities,0,1
using our military to enforce our borders is a knee-jerk reaction that does little to solve our broken immigration system no ban no wall no raids protect dreamers,0,1
happy new year i wish everyone the best in the new year and i am honored to continue serving you in 2018,0,1
congrats patricia smith,0,1
glad to have worked with you on this replahood,0,1
farmweeknow on rfd today we ll talk to illinois_alma about a usda grant and with repcheri about tariffs trade and the rural opi…,0,1
<unk> eagle pride nccu,0,1
read my full statement in opposition to the bill here ➡️,0,1
i introduced legislation w/ ronwyden randpaul & jimpressoffice yesterday that will require public disclosure of top line intelligence agency budgets vtpoli,0,1
my thoughts are with the bush family tonight as they mourn for barbara bush and celebrate her incredible life,0,1
as turmoil <unk> in the west wing the president must be reminded that any attempt to impede or interfere with the investigation will not be tolerated by the american people the truth will come out 2/3,0,1
repwalle astros great to see you armando,0,1
ventura county airpos drive local growth i voted for faa bill to suppo their operations improve airline consumer protections improve safety in skies pleased bill also includes provisions i spearheaded to better serve vets curb human trafficking …,0,1
happy founders day sorors <unk> <unk>,0,1
it s overwhelming to see the sheer magnitude of lynchings across the state of alabama and across the country these where dark times in our nation s history and it s a incredible to see these victims being finally acknowledged i m hopeful this brings about some needed healing,0,1
it s been moving & humbling this week to see the brave students from parkland become so active but the reality is that parents should be able to take their children to school each morning knowing that they will come home safely that night this epidemic should not be happening,0,1
i m joining shannonbream on foxnewsnight at 11 pm <unk> pm pt tonight to discuss news of the day i hope you can tune in,0,1
instead of spending billions on a wall that we don t need we could also address nutrition instability for the 1 5 million veterans on food stamps trump wants to slash this funding and make it harder for vets to put food on the table …,0,1
may is military appreciation month this <unk> every <unk> honor those who steadfastly defend our american ideals at home and abroad there is nothing more impoant than having the backs of those who serve our country,0,1
happy easter,0,1
i plan to once again lead an effo with my colleagues expressing that same sentiment in a letter to president trump the constitution and the war powers resolution apply as much to one president as they do the next,0,1
to all of the hard working loving and strong moms out there happy mothers day,0,1
congrats to madison <unk> from earnest <unk> high school on being this year s congressional a competition winner madison will be flown to washington dc & have her awork displayed at the capitol for the rest of the year check out all the finalists …,0,1
things the constitution says should be well regulated <unk> ownership <unk> s bodies,0,1
tonight please come to my community meeting on the rising levels of lake okeechobee and the herbe hoover dike w/ jaxstrong & pbcdem …,0,1
happy mothers day dc mothers and grandmothers i m enjoying mother s day with my children and grandchildren may your mother s day be just as special and enjoyable,0,1
if you missed our telephone town hall last night no worries check it out here i hope you can join us in the future …,0,1
thank you to all of the students from ca44 who paicipated in this year s congressional a competition i look forward to reviewing all of the great awork that was submitted and wish everyone the best of luck in the competition,0,1
alabama s and america s better angels spoke last night congrats to both,0,1
took pa in a bipaisan panel this morning with repleezeldin at the 24th annual long island economic survey breakfast tax reform promoting small business on li & creating jobs were among the topics discussed thank you to <unk> and libn for inviting me to paicipate ny03,0,1
my full statement on facebook adveisements release yesterday,0,1
sending independence day greetings to greece - one of the us s stalwa allies for two centuries the eastern <unk> the balkans europe and the world are safer when the us and greece stand together <unk> <unk> <unk> <unk>,0,1
i am on the house floor managing two bills i wrote to protect congressional staff from sexual harassment watch here … houseadm_dems,0,1
i am deeply saddened to hear of the passing of my colleague and friend congresswoman louise slaughter she was a trailblazer a leader and champion for women i offer my sincere condolences to her family and all who knew and loved her louise will be greatly missed,0,1
<unk> this evening i had the pleasure of joining 200 of my friends in suppo of <unk> together we are workin…,0,1
six years ago today my father the late congressman donald payne sr passed away from colorectal cancer my father built a legacy of championing human rights worldwide i proudly sponsor a yearly house resolution to recognize march as national colorectal cancer awareness month,0,1
ajitpaifcc denied my request to address the fcc he also denied my request and the requests of members from both sides of the aisle to speak with him before the net neutrality vote tomorrow shutting out members of congress is also shutting out the americans we represent,0,1
republicans immoral budget = reverse robin hood – robbing from hardworking americans to provide tax cuts for the rich,0,1
if we don t fix the problem of paisanship plaguing washington who will statement on the gop 2018 farm bill …,0,1
<unk> thank you repbeatty for your continued and strong suppo of <unk> <unk> legal aid helps,0,1
i joined novatechcouncil this morning to talk about technological innovation stem education and the impoant of infrastructure including rural broadband access impoant areas for bipaisan action,0,1
this is courage this is principle this is america at its best,0,1
secarmy tbt it was an honor to speak alongside call_me_dutch judgecaer armychiefstaff and maj gen brian <unk> at the house…,0,1
congrats to the 31 grads of <unk> s parks law enforcement academy one of just seven natlparkservice ceified programs in the country wa is home to many beautiful places and these graduates will help ensure we all enjoy them national park week …,0,1
unfounately now is not the time for potus to be discussing troop withdrawal from syria 2/2,0,1
texastribune a nurse from katy is suing customs and border protection after the agency took 41 000 in cash from her six months ago a…,0,1
proud to have suppoed this major step forward in women s healthcare,0,1
rep tulsi gabbard helped launch the bipaisan fouh amendment caucus to protect the privacy & security of americans in the digital age & ensure that the 4th amendment rights granted to every american under our constitution are protected & strengthened …,0,1
today i spoke w/ <unk> & eagan on bospublicradio listen to our discussion on recent eo & my airpo safety bill,0,1
congratulations to diego <unk> for his appointment to the u s air force academy az03 is proud of your accomplishment and wishes you the best of luck in your future endeavors,0,1
happy veterans day our men and women in uniform have risked their lives to protect and serve our country at home and abroad today we recognize and honor their service and sacrifice veterans day,0,1
small businesses are the backbone to our economy especially in florida - since 2011 they ve had a 19 2 billion gdp impact on florida s economy and there are 252 <unk> smallbiz jobs that were created <unk> thanks to the floridasbdcn s b d c day,0,1
these ideas have given rise to some of the worst atrocities in human history and they must be condemned,0,1
this morning almost 11 years after my first necouncil congressional roundtable i had the oppounity to join the nec once again reflect on my time in washington standing up for the same values that i ran on ty to jim brett larry <unk> the nec for inviting me to attend,0,1
so proud of jody who works in my new britain office and was presented with the congressional staffer of the year award from the federal executive association of connecticut thank you for all of your hard work on behalf of the office and ct-5,0,1
visiting century electric supply in libeyville during small business week century is a family-owned supplier of lighting electrical and energy products and they also provide energy efficiency assessments,0,1
<unk> <unk> in dc for naahq a p t advocate lobbying congress on data security infrastructure ada lawsuit reform and flood <unk>,0,1
getuscovered last chance to get help today we re helping people get covered in 8 states sc nc va nv ga fl and tn find an ev…,0,1
we have reached crisis <unk> w/ alzheimer s & we must take real & serious action to fight & end alzheimers that s why i m cosponsoring hr 4256 the bold infrastructure for alzheimer s act & why i will continue to work to end alz see more below from,0,1
congrats to my colleagues senjackreed & sencapito on passing the childhood cancer s t a r act i m committed to working w/ my house co-chairs repmccaul gkbutterfield mikekellypa to bring this over the finish line for our kid warriors & their families,0,1
what can each of us do in this impoant moment our work on nov 7 is the same as it is today tomorrow & day after to organize & educate,0,1
tune in coming up next on cbs46 <unk> for ga13 health fair info,0,1
fema is looking for talented youth to paicipate in the youth preparedness council to work with fema and readygov on projects to better prepare communities for disasters for more info … … & … …,0,1
this was a tough vote but the right one for our country my district there s a lot of hard work ahead and i hope leadership on both sides of the aisle make good on their promises to negotiate in good faith …,0,1
i sat down with organic produce network recently to discuss my work on the agriculture committee to suppo organic hoiculture agriculture research and nutrition programs on the central coast of california read the <unk> interview here …,0,1
icymi it s time for congress to ensure our nationalparks have the resources they need so the public can enjoy all they have to offer i strongly suppo the national parks service legacy act to help protect our publiclands for future generations …,0,1
have you heard of trio they help vets and first-generation college students pursue their degrees i suppo trio and was happy to get an update on how the program is working at uc davis and <unk> river college,0,1
happy veterans day to the past present and future members of our armed forces i am so grateful for your service to our country,0,1
i enjoyed meeting with <unk> s board members earlier today thank you for the environmental justice work you all are doing in our communities i look forward to working together to make the changes we need for public health now and for future generations,0,1
to the men and women who serve our country here at home and abroad happy military appreciation month i am forever grateful for your service and sacrifice,0,1
this is a dumb idea that aside if trump were to pull all border patrol agents from the <unk> border that would literally make him the most open borders president in modern history …,0,1
house unanimously passed my tribal broadband deployment act which will help close the digital divide in our community,0,1
there s no final spending plan no long term chip funding no daca deal but housegop plans to leave town and realdonaldtrump plans a pay at mar a lago …,0,1
proud to introduce the sustainable shark fisheries and trade act w/ repwebster today preventing exploitation in global fisheries helps safeguard our ocean s ecosystem & can help promote the humane treatment of shark populations more on h r <unk> here,0,1
speaking at georgemasonu opioid conference we are not immune to the opioid crisis in nohern virginia there are steps we can take to address this problem right now the federal government must be a paner in this effo,0,1
houseagdems in 2007 ryan voted against the farmbill calling it deeply flawed legislation which delivers no real reform and a se…,0,1
secretservice the u s secret service expresses sincere condolences to the family of mrs barbara bush the epitome of class and <unk>,0,1
and the fire hose they use drowns social security and medicare it s all pa of their plan,0,1
thank a child welfare professional today they are our unsung heroes who work tirelessly to ensure the safety and well-being of our most precious resource – our children,0,1
potus just released a contraception rule that would rip guaranteed bih control away from countless women protect our care reprorights,0,1
<unk> local congressman dr raul ruiz on tonight s news channel 3 live at 6 speaking with john white about last week s government <unk>,0,1
<unk> if you ever need a reminder of why we re in this fight for a dream act now and let my people stay — read any of these <unk>,0,1
what passes for logic in the oval office republicans control the senate republicans control the house republicans control the white house last year potus tweeted that we need a good shutdown if government closes who s responsible democrats,0,1
happy 198th bihday to the greatest state i know mepolitics,0,1
studentvets <unk> presented housevetaffairs chair drphilroe & <unk> reptimwalz w/ its 1st ever sonny montgomery student veteran cha…,0,1
we were able to reduce wait times for first time va claims we now need to do that for appeals veterans are waiting years to hear back …,0,1
good news for dc inmates in some bop facilities throughout the country all bop inmates are now allowed to order straight from amazon or other vendors not just through bop s private vendor a win for <unk> books more reading,0,1
i was deployed in kuwait during operation iraqi freedom and i know the impoant suppo work those troops are doing for the mid east theater,0,1
we got the gold congratulations mrbenjaminboom your hometown is so proud usa teamusa,0,1
sentoddyoung very grateful secelainechao spent the day in south bend learning about the south shore line w/ govholcomb repwalorski…,0,1
on saturday i was honored to congratulate six new eagle scouts while i never made it to eagle rank i am proud of the traditions scouting taught me about giving back to the community i continue to be impressed by mukilteo troop 16 scouts and their remarkable accomplishments,0,1
as your representative in d c it is critically impoant that i hear directly from you about the issues impoant to you and your family town hall meetings are a great oppounity to hear from you and you can also contact my offices anytime with your questions or concerns,0,1
happy to see my friend stevescalise doing well and back on the house floor,0,1
on this day holy for so many let us be joined by our common values,0,1
federal highway administration <unk> estimates the deficient bridge backlog nationally is 106 billion fix the fund deficient bridges /4,0,1
hungerfreectr snap doesn t keep people in povey in lifts people out of povey - diane witnesses_bos witnesses chat farm bill <unk>,0,1
this year has read like a sho story on what happens when you put people in charge of government who don t really believe in the role of the government the end of this paragraph is the trump shutdown,0,1
it was a pleasure meeting ap government students from <unk> high school and answering their questions before their capitol tour today,0,1
business leadership great news,0,1
librarycongress how did you become a baseball fan join the great american conversation during the <unk> countdown to our <unk>,0,1
did you miss the 2017 ultimate women s power lunch no worries you can see the whole thing here,0,1
reminder office hours going on today from <unk> 2 <unk> if you need help w/ a federal agency stop by and see how we can help you,0,1
thank you for naming me in your black excellence edition i know many muslims who are coming up strong shaping the world …,0,1
to kick off national park week all national parks will have free entrance today enjoy the beautiful land in washington has to offer and find your park,0,1
listening to you is my most impoant job take a few minutes to paicipate in my 2018 legislative survey to share your priorities with me and to get my email updates on how i m working for you in congress take the survey here,0,1
our team joined <unk> for their mental health awareness month resource fair we ll keep working to provide all veterans the care they need,0,1
congboyle any plan to rebuild american infrastructure should reflect our commitment to rebuilding the american dream i just <unk>,0,1
this mothers day far too many mothers in america are struggling to afford the skyrocketing costs of the prescription drugs their children need they deserve better than lukewarm excuses for action from the trump administration …,0,1
thankful for quick action by our law enforcement officials <unk> <unk> fbi,0,1
my statement on last night s missile strikes in syria,0,1
tune in sholy as i join <unk> at 2 15 pm ct / 3 15 pm est to share my thoughts on potus shocomings and the little he s accomplished during his 1st year in office,0,1
freedom of the press ensures our government is held accountable and doesn t interfere with the distribution of information and opinions today as the press is threatened by the white house preserving this libey is more impoant than ever world press freedom day,0,1
happy bihday to the city we all love vegas,0,1
<unk>,0,1
after serving on the hostage negotiations team for 12 yrs at the orlando police dept i know how dangerous negotiations can be and how much it means to their families hopefully this is just one positive step on a road that leads to a peaceful nuclear-free noh korea …,0,1
glad the governor followed my <unk> not to send nevada national guard troops to the border,0,1
give me your tired your poor your huddled masses yearning to breathe free world refugee day statue of libey,0,1
erie county family cou judge headed to capitol hill this week to accept national award from the vrcaucus ncvrw2018 …,0,1
securing the gateway to one-fifth of america s economy is not a paisan issue it is an american issue,0,1
the opioid epidemic is causing a <unk> ripple effect across our communities and we need real solutions to suppo the individuals and families that are suffering every day rxsummit …,0,1
very pleased to announce <unk> will receive 1 123 <unk> from <unk> <unk> to improve early childhood education in central florida as a strong suppoer of head sta i m excited about this investment & congratulate <unk> thanks for all you do fl07 fla pl,0,1
but the trump order discriminates against those identified as muslims following their faith,0,1
waltshaub rep welch did the taxpayers spend 30 000 for a security detail to accompany you on a trip to disneyland admin <unk>,0,1
<unk> senatemajldr govmattbevin louisvillemayor <unk> congratulations thank you for your service,0,1
thanks for having me it was an honor to be with such a dynamic group of women today,0,1
i guess speaker ryan would fire pope francis too if he could,0,1
as a member of congress i will continue to suppo our constitution and fight the current administration or anyone,0,1
cool and far closer to the way it s supposed to work,0,1
very pleased to see ford s quick response to my letter and that the claycomo plant will be reopened at fully capacity …,0,1
looking forward to speaking with drphil and robin_mcgraw about the effect the opioid epidemic is having on our child welfare system and foster youth voices not in dc live stream will be here …,0,1
yesterday i spoke with cbp_mcaleenan ero <unk> matthew <unk> and hsi <unk> derek <unk> during a houseappropsgop subcommittee hearing on the depament s budget request for fy19,0,1
it was great to attend the 30th annual ymca women of distinction awards ceremony,0,1
wrong again mr president it confirms the fbi acted appropriately and that russian agents <unk> two of your advisors and informed your campaign that russia was prepared to help you by disseminating stolen clinton emails …,0,1
day 19 of womens history month - this is the last week of the month that congress is in session and no movement from speakerryan to stamp sexual harassment out of the workplace demand a vote me too times u p …,0,1
houseagnews conawaytx11 reptedyoho repdavidrouzer repjohnfaso & repschrader enjoyed productive discussions in 🇨🇦 ahead of na…,0,1
aisisteel steel caucus urges president to complete steel impos investigation repvisclosky repbost reprickcrawford -,0,1
california doj has secured a 27 8m settlement with home depot to resolve allegations that the company unlawfully disposed of hazardous waste & customer records i ll continue to work with state & local agencies to prosecute those who violate our laws,0,1
french officer <unk> <unk> handed himself over to an isis-inspired gunman yesterday to save a hostage s life in the ensuing raid he was shot & spent the night fighting for his life he just passed his bravery is remarkable a true hero …,0,1
delaney applauds inclusion of hubzone provision in defense authorization bill save our hubzone <unk> garrett county,0,1
nation prescription drug take back day is tomorrow 4/28 each day 46 people die from overdoses involving prescription opioids protect your family and friends find a disposal site at take back day,0,1
this bill will assist states and localities in upgrading their 9-1-1 infrastructure to receive text messages photos video and location technology from people at the scene of an emergency so that first responders can go directly to where the caller is,0,1
time rep mike honda who lived through japanese internment camp condemns talk of immigrant registry,0,1
joseph_marks_ new call_me_dutch wants house appropriations homeland security panel to take a bigger role on cyber security,0,1
swopehealth enjoying our morning with the kcchamber hearing legislative updates from repcleaver,0,1
great to meet w nasagoddard director <unk> to receive an update on some of the critical missions that goddard employees are working on i will continue to work to ensure the facility has the necessary resources to complete its missions,0,1
my hea and my prayers are with mrs bush and her family,0,1
enjoyed speaking with young leaders of the ymca this morning i m incredibly honored to receive their congressional champion award and proud to work closely with ymcalouisville as they empower our youth and improve our community every day,0,1
thousands of hoosiers signed up for health insurance for the first time under the affordable care act republicans are tossing aside affordable coverage to pay for their 1 5 trillion tax cut the goptaxscam will make americans less healthy,0,1
great service honoring the 65th anniversary of rev james hall victory rev hall was my guest at the national prayer service last year,0,1
please take a moment to read my statement following the military strikes in syria last night calling for a strategy not tweets to guide our nations actions there kudos to our usnavy for doing their job with skill to minimize casualties …,0,1
my caseworkers are constantly working to assist 7th district constituents in cases like this one call <unk> or visit …,0,1
i am deeply saddened by the horrific slaughter of at least 52 palestinian protestors and injuries to thousands more by israeli forces no doubt this will spark claims that israel has a right to defend itself — and it does but this has nothing to do with defense,0,1
don t miss <unk> 2nd annual lecture w/sec mineta & sen simpson re nat l security & civil libeies,0,1
the memo released by the majority on the house permanent select committee on intelligence is a blatant attempt to politicize our national intelligence any concerns regarding intelligence procedures should be dealt with through the proper channels 1/2,0,1
it was a pleasure to welcome <unk> members to my washington office this week we discussed the need for congress to provide more resources for school safety as well as our mutual suppo for public education,0,1
enjoying a warm cup of coffee with our <unk> <unk> thanks for stopping by this week sorry you missed the snow,0,1
fema has removed references to climate change from its strategic plans this makes every american less safe fema is on the front lines of our battles with climate change as we <unk> with flooding natural disasters and other risks outrageous,0,1
today i voted in favor of the fiscal year 2017 omnibus appropriations act full statement,0,1
want to take pa in drafting legislation to combat the opioid crisis visit … where you can view my proposed draft bill download a copy and submit comments or suggestions before <unk> on friday june 1 2018 let s make a difference together,0,1
<unk> know a veteran transitioning back to civilian life interested in work-based learning or apprenticeships check out great…,0,1
the group visited our washington d c office to discuss the impoance of the voice of small business owners the challenges facing small business owners and gs10ksmallbiz s commitment to stimulating small business growth,0,1
today housescience passed my proposal to bring together employers universities labor and community-based organizations to expand apprenticeships in stem fields …,0,1
in times of tragedy it is inspiring to see leaders like sheriff <unk> speak out for our community we must honor these lives with action …,0,1
for over two centuries as required under the constitution the census has <unk> to provide a fair & accurate representation of our communities it is <unk> has never been—a political tool and we must push back against attempts to make it so today,0,1
it s time to build infrastructure projects consistently have the highest returns on investment together we can to fund it fix it foster it,0,1
incredible to be in the presence of so many of our heroes and <unk> and honor our veterans in town for the wounded warrior project s soldier ride thank you for your service to our nation,0,1
sixty years around the sun and some of the best have been with drdenagrayson,0,1
always good to see the leaders of california humanities in town advocating for programs that help students get a comprehensive education in the humanities i will continue pushing to fund these impoant programs,0,1
thehill just in fair housing groups to sue carson for rescinding obama-era desegregation rule repo,0,1
enjoyed meeting with <unk> today who spoke about their work putting children first also glad to hear that my friend <unk> was recently awarded the <unk> <unk> humanitarian award for her work to ensure that every child has oppounities to play and learn,0,1
senatorreid a statement from the family of senatorreid,0,1
thank you president obama obama farewell,0,1
from its inception the goal of carverbanknyc was to foster community growth by providing local residents a place to obtain mogages to buy homes and grow businesses within the communities it serves,0,1
congratulations to the honorees at the 33rd annual main luther king jr award breakfast this annual event recognizes the effos of those who honor dr main luther king jr s legacy by taking action and promoting tolerance and peace,0,1
the little skit we <unk> in my office matches the seriousness and <unk> that should be afforded to the chairman repgoodlatte and his team for this transparent action to derail a federal investigation into serious wrongdoing …,0,1
please keep cole and his family in your thoughts and prayers cole was a loving son brother and nephew he brought joy to so <unk> may he rest in peace,0,1
proud to stand on steps of the supreme cou with house & sen dems to oppose potus executive order on immigration,0,1
<unk> s <unk> u s lawmakers demand progress on <unk> lawsuit for american victims of terror,0,1
during women s history month we recognize commemorate and celebrate the achievements of women i encourage you to explore the resources below to learn more of the vital role women have played in and their contributions to our society,0,1
below is a segment of my remarks from today s house consideration of the fy 2017 continuing resolution,0,1
it was an honor to join louise s family friends and colleagues to celebrate her life today louise was a dear dear friend and the house feels empty without her …,0,1
always a pleasure to join sruhle with reptomreed,0,1
on monday the senate passed the african growth and oppounity act & the millennium challenge act modernization act the bill will promote economic growth maximize povey reduction and facilitate trade and investment the white house should sign it immediately,0,1
fact nearly 30% percent of millennials with bank accounts have <unk> their account flm2018,0,1
first lady barbara bush was an exceptional american and her lasting impact on our country will endure sending condolences to the entire bush family tonight,0,1
we won t forget kamden our fight for safe child care centers is not over,0,1
vtstateparks signs of spring <unk> emerging over the weekend at half moon pond photo by ranger brian,0,1
i was deeply saddened to learn of the passing of former first lady barbara bush barbara was pioneering and distinguished service at the intersection of leadership government media and philanthropy motivated always by her commitment to literacy we will miss you,0,1
california is home to more veterans than any other state and is the center for technological innovation that s why i introduced bipaisan legislation to improve broadband access for our nation s heroes …,0,1
fake intelligence committee chairman can take his fake memo and flush it down the toilet where it belongs,0,1
as we work to suppo sexual assault survivors i ll keep fighting to pass my safe act to provide survivors with impoant economic protections like unemployment insurance safe leave from work and protections from firing so these survivors can get help or escape abuse saapm,0,1
realdonaldtrump says african-american unemployment stands at the lowest rate ever recorded and hispanic american unemployment has also reached the lowest levels in history thank you obama,0,1
thank you to all our veterans i hope everyone will take time to reflect upon the sacrifices veterans have made on behalf of our freedom and democracy veterans day veterans day2017,0,1
today i m hosting mobile office hours in new castle from 3 pm - 7 pm at the e 9 library and innovation center so if you need help with the va irs social security administration or other federal agencies please stop by,0,1
mick mulvaney a top trump official revealed what it takes to get into a room with <unk> money more than anything else is what keeps the swamp in washington alive to get public officials to get back to representing the people we must get money out of our politics,0,1
this week i intro d a bill to help us authorities crack down on terrorist financing & return stolen funds to citizens of foreign nations with corrupt governments we must keep our financial institutions from unwittingly aiding these organizations,0,1
wishing the first lady a fast and full recovery,0,1
i m very proud of my constituents on the <unk> middle school national science bowl team who recently won their regional competition and qualified for the national finals in washington d c go eagles nsb2018,0,1
it s astonishing that the pay of fiscal responsibility is pushing this proposal when debt is on track to oveake the size of our economy by 2028 and congress has no plans to pass a budget this year,0,1
i ve introduced a bill to create a website through which consumers can find info about products made in america measure would promote products made in the usa suppo the labor behind them & encourage people to buy american,0,1
on 4th of july we reflect on our precious freedoms that we ve fought hard to secure and protect,0,1
excited to be hosting the second florida pos caucus meeting of the year rephastingsfl reprutherfordfl,0,1
eah day reminds us of the impoance to preserve our planet and to accomplish our shared goal of ensuring that every individual has access to clean air water and land,0,1
10th best female hip hop collaboration eve - my <unk> bad,0,1
great review of big guns in pittsburghpg,0,1
my subcommittee hearing in the human resources subcommittee on ways and means hearing on improving the tanf program,0,1
i voted for the 2018 budget because it provides an 80 billion increase for the va including for medical services mental health opioid abuse reduces the disability claims backlog & invests in new va electronic health records read more …,0,1
here s a list of cosponsors for the s t o p school violence act trust but verify,0,1
tune in now to hear my remarks on the house floor,0,1
if dr main luther king jr was preaching today he would be speaking the idea that we are one people one family one <unk> american house and the world <unk> we must learn to live together as brothers and sisters if not we will perish as fools,0,1
louiseslaughter to housegop and speakerryan enough with the closed & undemocratic process the american people deserve more,0,1
did you know <unk> wheels is the largest private distributor of bicycles <unk> and <unk> in our country and it s headquaered right in our very own american canyon great to get a tour of their facility today and thank them for suppoing local jobs and our economy,0,1
we are reminded on holocaust remembrance day each year that we must passionately fight for peace over hate time and time again we can never forget the millions of innocent lives lost yom hashoah,0,1
check out <unk> s op-ed about snap,0,1
atlanta named on sholist for amazon h q2 this is great news for the atlanta region proud to lead bipaisan congressional effo urging amazon ceo jeffbezos to select atlanta with all of its exceptional qualifying factors …,0,1
heard lauren day of indygobus on 1a on npr this morning great job indy <unk>,0,1
for high school students interested in attending a military service academy my office is hosting an information session this thursday at the ronald mcnair high school theater in stockton …,0,1
today 12 i will speak from the u s house floor to honor the life of <unk> deputy david manning who was tragically killed in the line of duty this week watch live on cspan deputy manning s service and sacrifice will never be forgotten,0,1
blasted so-called president on house floor this morning how dare this guy lecture us about treason,0,1
sitting down to discuss the need for civility and how to disagree without being disagreeable in focus ohio,0,1
2/ happy police week to all the brave men and women on the beat thank you for your service to our communities back the badge,0,1
<unk> please dm me the best telephone number for my office to contact you,0,1
happy mothers day to my angel <unk> parish massey she sacrificed so much so that my sisters and i would live a better life in a better world mom i love you and i miss you each day,0,1
the 2018 new mexico district small business awards celebrate all of the entrepreneurs & small businesses that our propelling our state forward i congratulate all of the award recipients for their determination commitment and contributions to our state small business week,0,1
you can read more about the nda act here,0,1
happy 106th bihday girlscouts,0,1
while it is impoant to honor the memory of these victims we must also strive to prevent atrocities like this one from happening again in the future,0,1
retweet if you agree extend c h i p,0,1
trump threatens gov shutdown in sept if congress doesn t fork over billions in taxpayer dollars for a ridiculous border wall take a hike and go talk to mexico,0,1
strausreform one of the few bipaisan oversight good news stories this year has been how diligent repmiketurner nikiinthehouse hav…,0,1
