Text,True Label,Predicted Label
proud to join alaskans in dc to stand up against domestic violence and sexual assault as pa of choose respect initiative,1,0
this is a step in the right direction but ultimately we need to make healthcare prices easily available to all patients doing so not only gives the power in our healthcare system back to patients where it belongs but also addresses a core <unk> health care costs …,1,0
proud to join peterwelch in introducing the special counsel independence & integrity act hr5505 which would protect the integrity of independent investigations by ensuring judicial review if a special counsel is removed,1,0
icymi the farm bill passed out of committee yesterday want to learn more visit my website and let me know what you think,1,0
steveknight25 today is vietnam veterans day my father pete knight flew more than 250 combat missions in vietnam let us never <unk>,1,0
thejusticedept backpage s co-founder and ceo as well as several <unk> corporate entities enter guilty pleas,1,0
find out this week s schedule in the u s house of representatives and other impoant updates in the week ahead,1,0
national champs congrats to the <unk> women s basketball,1,0
thank you rabbi <unk> for inviting me to join you to commemorate passover with <unk> of doral this afternoon,1,0
ushcc we excited to hear from <unk> & hurdonthehill as they discuss america s business future and the role the hispanic commun…,1,0
this morning sanfordbishop & i had breakfast with new usda secretary sonny purdue secretarysonny,1,0
<unk> repryanzinke staff visit the <unk> missoula fire sciences laboratory to learn about sound science for wildfire,1,0
remember that time when the russian president infiltrated congress in a blatant effo to influence our political views of russia …,1,0
thanks to the usfs team at lolo nf and region 1 for showing me the collaborative fuel reduction project,1,0
chaer schools make a world of difference in the lives of students families and their communities join me in celebrating chaer schools week,1,0
iran is a belligerent actor in global politics seeking to destabilize the region for their own power,1,0
american exceptionalism is nothing to ever apologize for feeling so blessed today & every day to be able to live in the greatest nation on eah,1,0
proposed const balanced budget amdt requires 60% 261 of whole house 435 for deficit spending yet 60 5% <unk> of house members present 423 voted for omnibus anyone think this amdt will prevent deficits weak … …,1,0
i ve made autism research a priority during my time in congress in 2017 i pushed to provide health care services for military families with autistic children …,1,0
trump announces john bolton as next national security advisor,1,0
it was a pleasure to meet with the georgia rural health association to discuss healthcare issues facing our rural communities thanks for stopping by,1,0
housegop right to try 1 creates a new pathway for patients who don t qualify for a clinical trial 2 establishes a robust informed c…,1,0
preparing for the sta of an eagle scout cou of honor in <unk> elk county for brandon david anderson of troop 94 bsa nesa,1,0
per my request briefing by fbi for judiciary & oversight members scheduled for tuesday regarding parkland killer need full accounting of what happened but also what is being done to hold people accountable for dropping the ball,1,0
<unk> happy bihday to the biggest badass that ever drove a <unk> <unk>,1,0
my website has information about wildfire disaster relief programs & ways you can help those <unk> …,1,0
new bipaisan congressional caucus formed to suppo our lagoon,1,0
today i asked facebook s mark zuckerberg several questions about what standards facebook uses to censor user content & how they are enforced constituents privacy concerns & what the company is doing to protect personal data …,1,0
congratulations and thank you to all students who paicipated in this year s congressional a competition i m so impressed with your talent here s n <unk> s fan favorite the awork with the most likes and the aist from concord high school <unk> reid,1,0
i ve called on secretary mattis to conduct a comprehensive review to ensure other lapses similar to the devin kelley case do not exist,1,0
everyone knows old <unk> in your refrigerator can make you sick but <unk> drugs in your medicine cabinet can do much <unk> can kill take back day,1,0
i have had the great blessing in my life of observing serving under and becoming acquainted with some of the great leaders of the world i don t know anyone who s had a greater influence for good than president monson he will be missed by millions of people throughout,1,0
always great to have visitors from mi06 stop by & tour the u s capitol if you or your family is ever interested in a personal u s capitol tour please contact my office or visit here for more info …,1,0
russia can t help us solve problems -- it <unk> them just this week repos highlighted how <unk> kaspersky exposed a longstanding us <unk> cyber op this isn t the behavior of a government that takes fighting terrorism seriously …,1,0
repcheri i staed nearly a year ago & am so proud of the bipaisan coalition we ve brought together to stop sexual harassment <unk>,1,0
what about u s <unk> of chemical weapons in ky alone 523 sho tons of nerve agents <unk> <unk> and <unk> and <unk> gas scheduled for <unk> of course … <unk>,1,0
today in history william b travis wrote a letter to the people of texas & all americans in the world and vowed never to surrender or retreat & to die like a soldier who never forgets what is due to his own honor & that of his country — victory,1,0
usgsvolcanoes the summit eruption of kilauea volcano turns 10 soon watch monday at 6 15 am hawaii time as we co-host a facebook li…,1,0
rsaconference cybersecurity is national security - secnielsen dhsgov <unk>,1,0
met w/ students from freehold township hs before their march for our lives rally & discussed my strong & long-standing suppo for common sense gun legislation what happened in parkland must never happen <unk> is no higher priority for us right now than school safety,1,0
our community can t afford to wait any longer this week i questioned the army corps about how we can cut red tape and finally get to work on critical water infrastructure projects that we need like the s b <unk> <unk> reservoir watch …,1,0
congratulations to amy <unk> from carmel high school for being named miss basketball in her first three carmel seasons she shot 25% on <unk> & totaled just 14 field goals from the arc as a senior she was <unk> on <unk> for 36% <unk> in05 myccs …,1,0
we need steady investment no more <unk> 13 ships & increased funding is what we need in fy19 to get to 355,1,0
<unk> inspector general s repo says the faa has bungled a <unk> project,1,0
i believe every single member of congress should have an office at their local va like we do which is why today i introduced new legislation to pave the way and make that high level of service a reality for our veterans across the country,1,0
hi scott thanks for the question i actually led a group of 85 other house republicans asking for a fix to 199a read about it here …,1,0
proud to donate books from the library of congress to the <unk> library and help them recover what was lost after last year s devastating floods,1,0
what a great afternoon visited with <unk> international elementary students from <unk> africa presented each student with a welcome ceificate tx01,1,0
nimhdirector discussed suicide prevention integrated care & smi with mental health caucus today thanks repjohnkatko gracenapolita…,1,0
east cobb robotics is not just about building robots they develop young adults and strive to build a better and more educated world it was great to meet some of your young talented innovators and hear about the projects they are working on,1,0
join me in celebrating national small business week and thanking the tens of millions of small businesses across our country that create jobs strengthen our economy and make a huge difference in our communities,1,0
teachers do more than teach – they are mentors role models and friends this teacher appreciation day join me in thanking all the wonderful educators that work hard to help our young people be their best and brightest,1,0
potus decision to withdraw from jcpoa marks new way forward we must now focus on building a coalition committed to ensuring iran may never acquire nuclear weapons & to hold regime accountable for all of its illicit activity …,1,0
today s wasteful wednesday bill prohibits the national science foundation from studying how members of congress interact with each other,1,0
breaking new jersey to receive another 13 million from hhsgov to address the heroin & opioid crisis thanks to the 21st century cures act learn more about how this will help in nj07 & entire garden state …,1,0
diamondandsilk i couldn t just walk up in here don t you secure your house <unk> immigration,1,0
the rich soil and premier climate coupled with a work ethic <unk> has positioned california as an agriculture leader for the world on this ag day we say thank you to our farmers,1,0
i was happy to join congressman crist and representatives from senators rubio and nelson s offices at the pinellas county federal delegation meeting we reviewed the county s priorities and discussed ways we can we work together to benefit our community,1,0
happy <unk> bihday to the nationalguard - i m proud to have one of my staffers deployed to the middle east with the army guard right now,1,0
those whose checks have remained the same shouldn t fret — employers have until feb 15 to make the changes,1,0
if assad keeps using weapons banned 100 yrs ago to kill innocent syrians america is morally bound to respond unlike the previous administration where red lines to act were feel good talking points trump acted to end the slaughter pleased england & france joined the effo,1,0
just joined the house in suppoing the rights of the people of <unk> of whom are protesting a corrupt and oppressive <unk> do so without suffering violence h <unk>,1,0
congrats to sd s 2018 regional teachers of the year thank you for the work you do each day for our kids teacher appreciation week • anita <unk> arlington • sarah darling brandon • <unk> <unk> huron • lisa <unk> <unk> • mary day belle <unk>,1,0
a foreign policy <unk> might note that the <unk> of iraq s regime and the <unk> of <unk> power in baghdad which bolton suppoed greatly <unk> iran which bolton <unk> …,1,0
thank you friends of the fo woh herd & friends of <unk> coliseum for honoring me at last night s cowboy gala,1,0
repteddeutch the families who lost loved ones on february 14 at msd are turning their pain into action they are suppoing a federal…,1,0
congratulations to dr paul castillo of uf for receiving a 200 000 young investigator grant to fight pediatric cancer through the hyundai <unk> program dr castillo thank you for all your hard work in helping to end childhood cancer end childhood cancer,1,0
proud to pass s 534 last night for young athletes spos facilities should be places of refuge security & fun unfounately sick predators like larry nassar have taken advantage of innocent young boys and girls we in congress will not stand for it …,1,0
as potus said this order is clearly not about banning muslims as only seven muslim countries are on the list there are 50 in the world,1,0
president trump has spent the past year putting america first and ensuring american families are better off than they were just one year ago together we are building a safe and strong nation watch my full statement on realdonaldtrump s first sotu,1,0
wishing health peace and joy to all those celebrating happy hanukkah,1,0
moreover the bill recognizes that america s business tax structure is antiquated and harms america s competitiveness,1,0
disappointed that the <unk> failed to qualify for the world cup but adamantly p a15 proud of <unk> <unk> & his grit …,1,0
<unk> back into the health care debate i introduced the rural health insurance act of 2018,1,0
great kids all around funny sma and engaging,1,0
i ve been honored to work with my friends and colleagues petesessions and repwalterjones to provide hbot as an option to our veterans …,1,0
our veterans deserve the best care possible my colleagues and i at the committee on veterans affairs have worked to deliver that,1,0
growing skills gap is leaving businesses struggling to find workers <unk> skills & workers without meaningful pathways to better paying jobs that s why i ve introduced leg like hr <unk> & hr <unk> to help people find the right path for themselves,1,0
we must work harder together to really address the opioidcrisis that affects many people & families in new mexico i appreciate potus for committing to finding a solution to this epidemic & will continue to push forward policies that help nm,1,0
<unk> thank you for your advocacy and passion for such a great cause keep up the great work together we will make a difference,1,0
on this day i pray for the countless families and communities that are still grief stricken and i pray for the continued progress of rebuilding our communities,1,0
<unk> <unk> why is funding medical research impoant this,1,0
legionindc tomorrow feb 27 from <unk> a m est at the americanlegion wash conf2018 commander s call we will hear from <unk>,1,0
speaker ryan has been a thoughtful and effective leader for our conference and for his constituents in wisconsin i…,1,0
i had the privilege to speak with the board of trustees from <unk> this afternoon we spoke about their new center of advanced manufacturing and avenues through which students can obtain funding for higher education,1,0
i m thrilled for usspeedskating based in kearns congratulations teamusa,1,0
usda is now accepting applications for the community connect grant program to bring broadband to rural americans for more information on closing the digitaldivide visit this link …,1,0
loved paicipating in the days of 47 parade <unk> pioneer day,1,0
happy anniversary to my bride sonia who is more beautiful than ever after 24 years of marriage i m very lucky to have her by my side,1,0
great to see so many people at our lenawee county senior resource fair yesterday thanks to the adrian senior center for hosting and to all the community organizations who helped make it a success,1,0
i am proud to suppo lloyd s effos and to call him a friend a big thank you to lloyd for his continued service to our country and community …,1,0
business competitiveness in the face of u s tax cuts is now job 1 for trudeau s finance minister,1,0
mckinley suggested that the federal grid watchdog was not adequately addressing the economic impact its action or inaction has had on coal states …,1,0
tune in now to watch fellow arizonans testify in front of waysandmeansgop to discuss the jobs gap – the difference between employers increasing demand for workers in a strong economy and the millions of workers still on the sidelines,1,0
nitalowey joined repmaloney reppeteking & repjerrynadler to call on usdol to reconsider its stance on link between chronic <unk>,1,0
i proudly voted to provide local law enforcement & schools w/the tools they need to detect & prevent tragedies on their campuses this is an impoant first step in protecting our students however we must cont to work together to ensure that our schools and children are safe,1,0
rock chalk,1,0
the planetary society is pleased to see the house science committee advance h r 5503 as amended and is paicularly suppoive of its recommendation for a critical funding increase to planetary science - exploreplanets,1,0
clyburn introduced h r 5532 with my colleague repsanfordsc to expand the reconstruction era national monument in beaufo st <unk>,1,0
it s time we stand with the american people instead of standing with silicon valley you deserve online security big tech is not entitled to your information and you should be in control of your viual you …,1,0
the greater kc region s potential for growth & oppounities is unmatched pleased to join my colleagues in suppoing this great community …,1,0
the wesley food pantry at <unk> and the parkland plant lab where food is grown for the pantry are doing great things to help feed needy families making sure people have access to healthy food is critical and that s one of things i fought for in the 2018 farm,1,0
i guess you missed that fbi director wray & senior fbi counteerrorism staff reviewed gop memo sun/mon & were asked about any inaccuracies or jeopardizing national security they said no dem memo should also be reviewed for such requirements right …,1,0
i am heabroken over the tragic shooting in las vegas my thoughts & prayers are w/ the victims families & state of nevada,1,0
several decades after the holocaust many victims & their families have yet to recover propey wrongfully <unk> from them during wwii the just act will make sure european gov ts are being held to their word & these families get their propey back …,1,0
perhaps the best interview of the former president and 1st lady since they left the white house it made me smile & cry a little thanks for being so real …,1,0
<unk> wonderful lunch with <unk> presented by repjimrenacci words of wisdom & motivation shared with colleague…,1,0
realdonaldtrump i never said russia did not meddle in the election i said it may be russia or china or another country or group or…,1,0
keep up the fight for free speech,1,0
president trump made the right decision today by withdrawing from the flawed iran nuclear deal my full statement,1,0
